smokes,weight,gave_consent,ssn
no,60000.0,True,193-77-9148
yes,0.0,True,590-06-0213
yes,85.47415412667999,True,630-17-5561
no,82.88236391946923,True,417-92-9662
no,60000.0,True,608-91-2400
yes,56.2168042492722,True,722-67-4254
no,77.47189982179113,True,108-55-1690
no,60000.0,True,428-40-2490
no,0.0,True,433-31-2387
no,78.56913915226278,True,211-62-3179
no,63.36488967865658,True,731-22-3442
no,81.11920983101975,True,248-55-4048
no,61.69542329619424,True,502-14-9065
no,84.8183713510389,True,260-65-9384
no,77.26732901992465,True,287-94-9513
yes,78.5143505103123,True,246-93-9209
no,59.08440789128697,True,177-33-7219
no,63.76822390228341,True,681-29-7534
no,62.76817331416062,True,519-14-9444
no,62.189658556672775,True,876-58-8455
yes,62.39217417548667,True,847-28-0680
yes,77.09865602554014,True,332-94-1121
no,60000.0,True,055-65-1388
no,56.6421823704663,True,277-11-2278
no,78.93089230521596,True,267-02-6024
yes,79.32680338421434,True,383-49-1925
yes,75.93576878912448,True,709-76-2499
yes,59.899131812315844,True,362-16-2282
no,74.21280515917692,True,656-69-3051
no,0.0,True,419-56-9060
yes,60000.0,True,597-79-2281
no,79.22913474848394,True,378-79-2991
no,84.79546644309212,True,526-74-9101
yes,82.25581716629088,True,262-78-6392
no,0.0,True,650-02-6112
no,64.32203876572468,True,147-61-6514
yes,74.62514891819298,True,726-95-6076
yes,83.87611464293009,True,454-98-9992
no,60000.0,True,266-01-7705
no,57.63334338576329,True,794-13-4460
no,60.73299870928693,True,612-91-0007
no,0.0,True,386-60-2065
yes,0.0,True,802-74-5144
no,79.9826756666011,True,209-85-5517
no,83.6840873245132,True,735-71-4492
no,63.81071897794164,True,131-66-9872
yes,74.84620087249425,True,366-79-4912
no,0.0,True,624-10-1217
no,60000.0,True,141-85-5449
yes,79.17112015244687,True,498-51-1540
no,63.249749203728854,True,394-06-5056
yes,83.39016118939207,True,101-64-0575
yes,57.716613798467755,True,662-61-8027
no,83.68416003253772,True,681-49-5974
yes,56.28444349138918,True,467-75-2975
no,62.49334258822685,True,243-20-0501
yes,73.58193761323847,True,651-38-3069
no,0.0,True,843-05-3599
no,60000.0,True,618-82-8146
yes,60000.0,True,545-40-4820
no,56.68672240832109,True,244-22-2250
no,0.0,True,499-08-7387
no,60000.0,True,667-43-8321
no,60000.0,True,074-53-5132
no,74.59582532871191,True,844-19-3335
no,89.67862331449201,True,046-72-4790
no,60000.0,True,614-79-9974
yes,55.67189520386252,True,639-17-7843
yes,72.75204460138139,True,616-04-1479
no,87.64564789538383,True,166-98-6110
no,62.707880700005184,True,399-12-5392
no,0.0,True,367-23-5203
no,60000.0,True,096-05-7699
no,60000.0,True,635-55-2321
no,60000.0,True,139-23-4445
no,68.62426928624038,True,817-06-0054
no,60000.0,True,021-28-5951
no,0.0,True,896-75-1156
no,60000.0,True,870-39-4122
no,60.201004492051794,True,850-92-4049
no,62.23074140283875,True,270-13-0096
no,82.65227400965011,True,446-67-9974
no,60000.0,True,828-60-3515
no,75.85301774027688,True,375-55-9800
no,82.5874440144241,True,759-63-8819
no,61.76084195266076,True,657-14-9741
no,60000.0,True,410-25-2179
no,60000.0,True,835-90-9693
no,78.65907818870964,True,094-72-7860
no,0.0,True,684-86-8355
no,86.0591054532469,True,783-44-9009
no,81.94750694487271,True,242-34-6627
no,60000.0,True,387-91-8270
yes,75.73410671312588,True,681-93-6793
yes,0.0,True,219-12-3940
yes,59.422380863277375,True,093-51-9722
no,74.08623678810925,True,494-49-0993
yes,74.8774950851446,True,093-30-2210
yes,83.29894856543619,True,156-31-3198
no,62.81271929961215,True,855-64-8219
no,63.17068787351647,True,278-35-1215
yes,0.0,True,269-40-2940
no,66.42165316769307,True,396-47-7326
yes,0.0,True,317-08-6253
no,0.0,True,684-84-6931
no,60000.0,True,760-82-5868
no,60000.0,True,270-32-4007
no,0.0,True,552-36-3525
no,60000.0,True,745-16-4472
no,61.19819292711852,True,429-49-7575
no,83.01064461127909,True,604-08-5462
no,77.49958221232224,True,756-79-9198
yes,89.61864313443193,True,497-43-2267
no,80.27178282221166,True,087-39-7928
no,64.5860627896358,True,045-90-7940
yes,61.62534020656245,True,404-28-8453
no,0.0,True,217-57-0145
no,60000.0,True,023-51-7425
no,60000.0,True,664-73-8978
no,60000.0,True,379-37-7962
no,77.82788601916184,True,516-27-7961
no,0.0,True,501-60-0646
no,84.96495401020034,True,543-26-6416
no,60.64915516183979,True,471-41-1373
yes,0.0,True,176-41-1596
yes,84.00460520366548,True,022-91-3787
no,81.61471613339927,True,618-15-9310
no,83.1735337996554,True,229-34-8244
no,85.47378263315797,True,747-48-0776
no,76.96810565255579,True,027-82-4668
no,87.28489085565765,True,273-11-0177
yes,0.0,True,213-88-4350
no,68.97996831149175,True,029-29-9248
yes,56.08846790599602,True,070-73-6583
yes,60000.0,True,514-86-7125
no,59.28739760638762,True,516-56-3974
no,0.0,True,303-70-3117
no,76.23863588963908,True,822-18-5619
no,0.0,True,220-62-1884
yes,77.48892613451959,True,068-99-7230
yes,0.0,True,341-66-2105
yes,0.0,True,178-65-2060
yes,0.0,True,555-74-5627
no,79.56175114000224,True,060-82-0179
no,60000.0,True,105-01-2997
no,0.0,True,148-31-6546
no,60000.0,True,679-41-9424
yes,80.65189740866792,True,849-47-5019
no,0.0,True,083-32-0630
no,0.0,True,087-64-2163
no,0.0,True,170-05-2371
no,78.17921817313977,True,734-21-8957
yes,0.0,True,492-17-6118
no,60000.0,True,275-85-8655
no,80.40128741044325,True,740-13-9540
no,60000.0,True,429-66-4235
no,60000.0,True,189-74-6066
yes,0.0,True,705-98-7941
no,81.4934537553246,True,213-93-2661
no,81.45618670452168,True,210-54-2152
no,60000.0,True,598-54-0192
no,76.95097794954559,True,497-43-5107
no,62.720901569201274,True,810-63-8926
no,59.569365481619464,True,566-64-8675
no,57.300170932051415,True,078-75-3463
no,60000.0,True,278-92-8942
no,73.25571657693133,True,381-81-9646
no,60000.0,True,369-98-1892
yes,78.72001849395495,True,030-66-0070
no,60000.0,True,189-76-6528
no,0.0,True,801-52-1090
yes,60000.0,True,705-70-4602
no,0.0,True,565-29-7113
no,57.16781059459721,True,518-40-4746
yes,87.15980242102421,True,394-03-0722
no,69.80251595523518,True,863-18-7584
no,65.05749067293713,True,102-59-1038
no,0.0,True,195-33-6012
no,0.0,True,541-87-7638
no,81.60935044409679,True,061-24-5345
no,63.9885338003018,True,161-40-2333
no,60.42570468980646,True,680-91-3308
no,77.2539900682692,True,711-74-8349
no,81.39262680927409,True,851-39-8708
no,56.44680695280143,True,036-10-5311
no,74.30417120416625,True,260-97-5840
no,0.0,True,356-13-4789
no,60000.0,True,790-05-0138
no,61.4169007083846,True,574-22-5651
yes,0.0,True,662-98-2036
no,60000.0,True,293-54-4275
no,77.84068568028538,True,479-98-4265
no,55.72553097464332,True,585-74-7316
no,60000.0,True,404-96-3595
yes,0.0,True,270-69-6471
no,70.46048603281548,True,136-89-4617
no,57.810831115090785,True,889-40-0925
no,55.546824144061176,True,072-23-9536
no,82.43673375515748,True,455-27-0407
yes,0.0,True,164-58-3383
yes,81.45269993040857,True,476-62-7300
yes,59.38787444862291,True,050-72-8477
yes,77.5219533972564,True,708-62-1670
no,0.0,True,298-29-8395
no,58.11885900862786,True,652-22-7383
no,62.09713982517575,True,239-81-0049
no,60000.0,True,861-78-9578
no,0.0,True,777-22-3971
no,0.0,True,685-56-3776
no,81.90974836166642,True,039-33-2535
no,57.92273931344085,True,210-67-4860
no,75.34298154240523,True,856-06-9020
no,0.0,True,848-13-5379
no,75.80743886608435,True,431-39-7619
yes,57.96040849637907,True,753-27-9275
no,60.92852471791793,True,472-72-3109
no,60.6092494725811,True,889-67-5065
yes,0.0,True,688-40-9145
no,58.77118808255673,True,485-20-2945
no,79.89045879905619,True,538-34-7933
no,80.73380089391047,True,394-69-3369
no,59.92607986054636,True,192-81-4955
yes,60000.0,True,727-42-6098
yes,61.85682593589056,True,875-72-0410
no,76.48806797116941,True,514-28-0092
no,62.56220290228708,True,668-73-6628
no,0.0,True,326-42-5190
no,79.938555431283,True,302-32-5727
no,83.6012100802695,True,007-03-1868
no,60000.0,True,882-92-4390
no,61.529359835944064,True,661-55-5726
yes,81.14202139134989,False,541-48-6423
yes,0.0,True,876-13-7151
yes,57.335429992172976,True,700-25-1330
no,83.52107491695556,True,050-99-2258
no,60000.0,True,880-83-2889
no,0.0,True,591-15-7019
yes,0.0,True,220-78-3238
no,60.68315095683094,True,254-82-7388
no,77.1347885711429,True,584-31-3510
no,87.65457915519043,True,342-04-8453
no,78.90971754760594,True,565-22-4824
no,60.80084740379725,True,560-97-4184
no,60000.0,True,020-93-4641
yes,78.87970386386482,True,045-66-6753
yes,57.98664607239034,True,599-33-8936
no,74.06028857754347,True,026-50-5663
no,60000.0,True,308-03-9057
yes,60.103792612207336,True,857-06-5433
no,60000.0,True,824-72-0597
no,60000.0,True,117-26-2343
no,60.31720008591555,True,294-59-9805
yes,0.0,True,248-97-0154
no,62.723079317513324,True,097-84-0575
no,58.159524361104964,True,304-43-6931
no,82.25134995281093,True,413-67-4611
no,81.92077436239698,True,381-82-5847
no,60.224318442633134,True,705-42-2812
no,60000.0,True,255-25-9281
no,81.55062493312298,True,319-71-9929
no,81.00336742684371,True,756-15-8220
no,62.651285523154264,True,569-36-4869
no,56.98165426808035,True,245-14-9950
yes,57.55137398513991,True,236-20-9252
no,83.57593275379462,True,750-01-3041
no,60000.0,True,438-67-1460
no,59.37960579180671,True,620-32-5346
no,76.66600343649975,True,472-22-7260
yes,61.2943986669181,True,699-77-6574
yes,59.34945818586953,True,469-73-6357
no,60000.0,True,771-57-9329
no,0.0,True,393-11-9476
no,58.24263308798038,True,403-52-4252
yes,0.0,True,487-30-5678
yes,60000.0,True,014-06-7273
no,75.48684448228614,True,744-02-9248
no,58.917505753815256,True,533-55-6202
yes,60.209597243027034,True,536-32-3758
no,64.63889853869378,True,625-49-7295
no,86.22923688311168,True,301-08-9029
no,0.0,True,189-23-6952
no,60000.0,True,044-45-7592
no,58.86292292654891,True,589-05-1748
no,0.0,True,237-15-1336
no,63.47504821449328,True,003-19-6637
no,0.0,True,277-71-0693
no,62.17087314627011,True,792-66-5146
yes,85.1569286816305,True,440-82-6031
no,66.00361005242645,True,067-98-3217
no,60.445317788967074,True,002-97-4374
yes,69.24361708614096,True,856-03-2780
no,60000.0,True,724-02-4138
yes,60.174681468757825,True,886-76-3232
yes,82.30051920492379,True,049-84-7552
no,78.85684418413673,True,804-43-9656
yes,72.51553958251384,True,473-98-6532
no,0.0,True,733-39-5854
yes,58.386144386246116,True,503-85-8905
no,59.27102580806841,True,380-98-8989
yes,60000.0,True,078-10-1371
no,77.35234335984603,True,338-30-0331
no,60000.0,True,048-08-7287
no,70.83660455019846,True,175-95-9830
no,66.01594947693718,True,359-84-6635
yes,59.602645001095475,True,504-98-8292
no,0.0,True,767-67-3700
yes,0.0,True,169-54-7938
no,60000.0,True,185-75-9899
yes,85.45996057694217,True,832-83-6544
no,61.52844266435134,True,159-82-2520
no,56.88779875892148,True,741-23-4495
no,59.912644665710616,True,496-57-5952
yes,57.46989660502345,True,066-64-9219
no,59.96108401216275,True,167-47-4690
no,83.51893103373652,True,289-74-4183
no,78.79501933379987,True,897-96-0517
yes,60000.0,True,038-29-4892
no,73.91280549522682,True,303-47-1574
yes,75.87043813810736,True,124-37-6488
no,87.97216963197168,True,356-31-1053
yes,86.21591315932893,True,704-30-7668
no,60000.0,True,845-75-1786
no,60000.0,True,152-91-4347
yes,60000.0,True,392-86-9286
no,60000.0,True,795-68-3611
no,86.52429020097846,True,296-32-9964
no,60000.0,True,393-98-5539
yes,60000.0,True,521-04-0982
yes,60000.0,True,885-85-7756
no,83.67151064636445,True,470-96-4967
no,78.89831094413049,True,820-14-9879
no,90.74368212330432,True,160-08-5821
yes,0.0,True,675-12-3287
no,53.039530071694635,True,429-20-5898
no,60000.0,True,151-02-8323
no,58.931746799949416,True,205-04-4979
yes,60000.0,True,522-48-2947
no,60000.0,True,525-55-9012
no,0.0,True,005-09-9735
no,77.5947289659774,True,722-04-2879
no,0.0,True,783-45-1816
yes,83.94504796033,True,016-62-2895
yes,81.61273384016773,True,613-21-7113
no,85.6935814830609,True,814-86-7770
no,0.0,True,447-19-6006
yes,62.249417033000356,True,706-40-8815
no,80.07193001685482,True,113-07-1772
yes,88.4460344122851,False,530-07-9190
no,60000.0,True,857-46-1671
no,0.0,True,515-86-8986
no,83.80275025847045,True,832-44-5331
no,0.0,True,230-18-2867
no,81.12720720747548,True,484-70-9162
yes,60000.0,True,832-73-1828
yes,60000.0,True,672-62-7664
no,84.10541688861888,True,068-05-9071
yes,85.2496505182473,True,360-92-2372
yes,84.89658726627417,True,207-34-6535
no,71.63812826401458,True,446-94-7342
no,0.0,True,659-31-6259
no,75.7873579747556,True,131-41-2353
no,87.78509115155858,True,408-96-0140
no,60000.0,True,569-08-6705
no,60000.0,True,106-29-7316
yes,59.13599096427635,True,723-59-6539
yes,0.0,True,302-33-5051
no,76.2056852830591,True,295-26-4773
yes,60000.0,True,878-39-6544
yes,60000.0,True,519-24-6155
no,0.0,True,313-99-9408
no,60000.0,True,275-03-9954
no,63.70094051953726,True,831-53-4720
no,62.92669626008136,True,198-92-5413
no,60000.0,True,132-87-1313
no,85.65098309021889,False,101-18-5734
no,60000.0,True,549-14-6224
no,0.0,True,257-41-5492
no,60000.0,True,786-17-3393
no,58.38688201613145,True,292-27-0755
no,83.4762074250677,True,555-24-7409
yes,56.06753962606271,True,175-85-5794
no,64.11509939180769,True,002-86-2635
yes,60.834677352302286,True,697-71-3002
no,56.66898776927658,True,535-08-7965
no,61.76298289334845,True,524-48-4962
no,56.73040620245985,True,829-92-5172
no,62.70937053884914,True,762-41-4889
no,0.0,True,880-83-0076
yes,0.0,True,206-85-8348
no,82.74282992158429,True,012-47-1840
no,60000.0,True,466-79-9354
yes,0.0,True,279-92-6484
no,58.423938953726825,True,510-73-4258
no,60000.0,True,783-37-5883
yes,87.89270376154325,True,240-61-4443
yes,83.17690606724506,True,330-59-6347
no,73.12872168328666,True,852-12-2942
no,60000.0,True,386-58-4638
yes,60000.0,True,415-58-8936
no,85.47709489320238,True,744-92-0341
no,0.0,True,649-59-3916
yes,58.17041081611397,True,029-78-0651
no,80.27256128396884,True,302-82-8177
no,60000.0,True,053-27-7873
no,60000.0,True,708-95-8215
yes,80.98588197804266,True,395-23-8472
no,0.0,True,276-95-5211
no,56.24727563671964,True,068-90-5544
no,0.0,True,375-04-4532
no,58.435616045300144,True,161-02-5529
no,0.0,True,361-23-7409
no,60000.0,True,653-33-2206
no,60000.0,True,429-38-0735
no,63.04185955688718,True,684-23-0110
yes,78.32507073135008,True,594-60-2330
no,60000.0,True,155-80-7695
no,60000.0,True,353-42-4513
no,89.8080293515782,False,826-55-5196
no,74.16910444805139,True,873-31-2087
no,60000.0,True,782-87-7370
no,60000.0,True,853-89-2716
yes,62.55870547962358,True,204-90-6864
no,95.75086889239407,True,275-69-3596
no,66.04470515524908,True,092-94-0857
no,71.66703889446802,True,786-12-2817
no,60000.0,False,342-88-2341
no,81.85925783360888,True,219-68-9931
yes,0.0,True,398-03-3306
yes,0.0,True,111-15-3607
no,60000.0,True,612-13-6650
no,57.8770724087605,True,892-46-7009
no,74.5696975624932,True,500-02-8778
no,59.47728752209279,True,522-85-3684
no,0.0,True,387-03-2405
yes,61.879983685361594,True,824-84-9283
no,0.0,True,034-47-8296
no,60000.0,True,346-61-4124
yes,0.0,True,484-75-7573
no,62.35733975293453,True,516-50-4037
yes,88.53918265822234,True,253-26-7432
no,0.0,True,227-83-1199
no,79.3452196241193,True,199-08-6339
no,61.6430261592658,True,465-61-1889
no,77.75218922690773,False,316-92-3371
no,60000.0,True,667-41-2365
no,61.040117766950274,True,897-66-4595
yes,57.55239524245591,True,684-70-6637
no,0.0,True,747-21-1725
no,60000.0,True,326-24-1834
no,61.31322925393489,True,848-92-0669
no,60.451222438508346,True,561-66-2725
yes,56.23759894567639,True,297-57-6741
yes,81.02484383697482,True,127-76-9628
no,75.97079354419681,True,291-66-6815
no,59.26804822316363,True,272-32-9625
no,0.0,True,451-75-0963
no,62.65879235977651,True,290-73-8323
no,61.21762867879119,True,222-02-5947
yes,57.60972773747988,True,003-22-4892
no,63.45037287587608,True,381-83-1287
no,59.14749837156084,True,343-18-4491
no,0.0,True,725-24-8196
yes,76.88388613615416,True,596-57-4552
no,0.0,True,118-38-3840
no,77.21626180306203,True,588-12-3403
no,85.5645568205013,True,629-43-4521
yes,77.01432442339028,True,175-28-0693
no,53.96324252293098,True,146-12-9715
yes,61.034633508474485,True,137-37-5793
no,56.31288565351814,True,328-03-0304
yes,0.0,True,027-32-9793
yes,0.0,True,204-76-3341
yes,0.0,True,291-73-6993
no,63.856420827902426,True,108-79-3746
no,59.03247778855741,True,541-22-5907
no,60000.0,True,813-28-8085
no,60000.0,True,360-86-7961
no,73.2090747508939,True,797-97-5651
no,0.0,True,840-96-7088
yes,0.0,True,545-38-9059
no,78.11055522397082,True,251-16-8180
yes,0.0,True,067-19-8282
yes,0.0,True,494-47-9760
no,77.48802478474303,True,838-55-9530
yes,56.75932560728437,True,835-67-1055
yes,60000.0,True,488-08-8275
yes,60.574446551603515,True,325-88-2042
no,81.0880564358958,False,120-30-8679
no,81.13703699353808,True,683-84-8304
no,70.12828556663617,True,326-77-4327
no,54.477615741867226,True,142-08-4475
no,74.5956536495197,True,618-07-6865
no,83.08312294762985,True,496-01-5482
yes,61.98525958428642,True,507-25-9270
yes,80.7278578236128,True,689-45-9118
no,0.0,True,667-55-6347
no,73.1583756015071,True,007-46-6969
no,65.07175444557811,True,400-01-1899
yes,60.485511852061315,True,076-67-9067
no,62.772358668966085,True,428-30-0306
yes,83.41583838199983,True,371-77-2714
no,60000.0,True,685-60-1893
yes,60000.0,True,359-39-2253
no,88.71687221126535,True,065-93-4590
no,63.208286554476636,True,561-73-6133
no,61.18187357100427,True,768-83-7378
no,60.53222038920053,True,639-81-1938
no,60000.0,True,805-37-6656
no,75.28703966429111,False,262-72-4889
no,77.18916057696575,True,644-83-1976
no,60000.0,True,363-08-5371
yes,76.88806119365701,True,597-16-3346
no,0.0,True,858-76-8998
no,0.0,True,486-37-9297
no,87.66242521771463,True,480-21-1149
no,60000.0,True,523-16-7920
yes,74.95492501461229,True,295-21-8874
no,62.63509228882652,True,637-37-9961
no,0.0,True,394-48-4031
no,0.0,True,156-11-3734
no,95.31161570969724,True,403-13-0715
yes,0.0,True,324-27-8639
no,62.404060810912384,True,004-85-1779
no,0.0,True,639-15-9502
no,59.63392606580854,True,274-55-0654
yes,59.925134162432954,True,700-53-9178
yes,61.834416867534735,True,174-79-4320
no,58.22053593187205,True,510-26-6703
no,65.3017820216192,True,775-67-7068
no,60000.0,False,719-82-6866
no,0.0,True,889-64-6453
no,81.00709550771391,True,339-48-2295
no,74.68885123025613,True,810-35-4435
no,60000.0,True,582-26-6071
yes,61.62076244176333,True,432-84-0283
no,75.56029020655382,True,120-04-1419
no,60000.0,True,854-57-2795
no,60000.0,True,454-73-2572
no,58.466427685285396,True,178-39-2653
no,84.69476747474626,True,087-22-2766
no,82.43368133651806,True,790-63-3676
yes,56.554518399746314,True,041-03-4816
no,0.0,True,657-57-2984
yes,62.59353490001992,True,726-24-5981
no,79.3279331456047,True,471-23-9675
no,58.8673192763095,True,463-90-8572
no,60000.0,True,592-11-4680
no,66.2594942091986,False,328-97-6525
no,0.0,True,862-50-3273
no,78.68192221697457,True,759-69-0387
yes,60000.0,True,817-85-3929
no,61.476466473138196,True,244-46-1131
no,55.337975728179764,True,057-12-8352
